1606,Audi,TT COUPE
921,Dodge,DURANGO
1263,RAM,2500 (6.4L)
1047,BMW,3 SERIES
900,Chrysler,300
3594,BMW,X2
957,BMW,3-Series
1341,Lexus,NX 200t
1117,Jeep,RENEGADE
914,Lexus,GX 460
496,Audi,A6
93,Honda,CIVIC
1771,Cadillac,XT5
85,Subaru,XV Crosstrek
1341,Lexus,NX 200t
485,Audi,A4
558,Toyota,4Runner
292,Mercedes-Benz,C-Class
1564,Jeep,GRAND CHEROKEE (3.6L)
4114,BMW,428IX NAV
307,Mercedes-Benz,E-Class
1149,Toyota,Tundra
1069,BMW,X3
83,Subaru,WRX
763,BMW,X5
144,Honda,Pilot
3302,BMW,X3 30I
118,Honda,CR-V
109,Chevrolet,Camaro
3651,Toyota,Prius Prime
485,Audi,A4
1787,Cadillac,ESCALADE EXT
2391,Porsche,718 BOXSTER
1188,Mercedes-Benz,GLE-Class
796,Jeep,Liberty
860,Kia,OPTIMA
55,Nissan,ROGUE
3184,Subaru,CROSSTREK 2.0I PREM
1201,Lexus,ES350
1648,BMW,X1
2293,Porsche,MACAN
818,Lexus,LS 460
3009,Audi,Q7 TDI Q
837,Toyota,Camry
1671,Toyota,AVALON HYBRID
1069,BMW,X3
93,Honda,CIVIC
153,Honda,ACCORD EXL
1648,BMW,X1
856,Jeep,Wrangler
83,Subaru,WRX
1648,BMW,X1
806,Toyota,Corolla
809,Lexus,RX 350
775,Nissan,Murano
763,BMW,X5
2291,Subaru,Crosstrek
610,Nissan,Pathfinder
13,Chevrolet,SUBURBAN
56,Subaru,Forester
957,BMW,3-Series
307,Mercedes-Benz,E-Class
351,Ford,Fusion
2291,Subaru,Crosstrek
12,Chevrolet,MALIBU
56,Subaru,Forester
340,Ford,Focus
118,Honda,CR-V
85,Subaru,XV Crosstrek
906,Jeep,Cherokee
4115,Ferrari,488
234,RAM,1500
81,Subaru,Outback
2291,Subaru,Crosstrek
1200,Toyota,Prius
56,Subaru,Forester
486,Audi,Q5
171,Hyundai,ELANTRA
3301,Honda,CRV 18
1507,Nissan,Titan XD
105,Honda,Accord
683,Mercedes-Benz,ML350W2
2291,Subaru,Crosstrek
81,Subaru,Outback
234,RAM,1500
606,Dodge,DART
118,Honda,CR-V
669,Toyota,RAV4
40,GMC,Sierra 1500
1603,Chrysler,Pacifica
2291,Subaru,Crosstrek
1081,Cadillac,Escalade
56,Subaru,Forester
602,Honda,Civic Hybrid
849,Dodge,CHALLENGER
1149,Toyota,Tundra
340,Ford,Focus
118,Honda,CR-V
81,Subaru,Outback
1585,Mini,COOPER HARDTOP
3704,Chevrolet,Trax
92,Honda,Civic
4116,Mercedes-Benz,SPRINTER M2CA144
92,Honda,Civic
46,Subaru,FORESTER
2058,Toyota,FJ Cruiser
234,RAM,1500
92,Honda,Civic
439,Ford,ESCAPE
144,Honda,Pilot
118,Honda,CR-V
1760,Ford,Ranger
984,BMW,5-Series
1069,BMW,X3
3301,Honda,CRV 18
1227,Lexus,RX 450H
934,Jeep,Grand Cherokee
1648,BMW,X1
302,Ford,F-150
691,Toyota,TUNDRA
743,Volkswagen,TIGUAN
660,Dodge,GRAND CARAVAN
304,Mercedes-Benz,GLK250
1624,Mercury,Mariner
836,Cadillac,XTS
486,Audi,Q5
1371,Chrysler,300 (3.6L)
54,Subaru,Impreza
105,Honda,Accord
1134,Dodge,Challenger
562,Audi,A7
56,Subaru,Forester
1253,Lexus,RX 450h
809,Lexus,RX 350
573,Mercedes-Benz,E63 AMG
4117,Porsche,911 CARRERA 4S CABRIOLET
1998,BMW,7-Series
590,Audi,A3
2544,Fiat,124 SPIDER
1930,BMW,4-Series
92,Honda,Civic
1348,BMW,328I
472,Nissan,ARMADA
531,Nissan,MAXIMA
56,Subaru,Forester
93,Honda,CIVIC
92,Honda,Civic
105,Honda,Accord
767,Porsche,911
81,Subaru,Outback
105,Honda,Accord
293,Mercedes-Benz,GLK-Class
1771,Cadillac,XT5
25,Chevrolet,TRAVERSE
974,Mercedes-Benz,GLE350W4
105,Honda,Accord
2836,Nissan,ROGUE SPORT
95,Honda,ODYSSEY
4118,Jeep,GRAND CHEROKEE SRT
620,Jeep,GRAND CHEROKEE
89,Honda,Odyssey
26,Chevrolet,Equinox
12,Chevrolet,MALIBU
3658,Lincoln,Continental
93,Honda,CIVIC
2259,Chrysler,PACIFICA (3.6L)
59,Subaru,Legacy
461,Mercedes-Benz,C-CLASS
995,Mercedes-Benz,GLC
602,Honda,Civic Hybrid
919,Jeep,Renegade
1031,Toyota,Highlander
292,Mercedes-Benz,C-Class
621,Cadillac,SRX
81,Subaru,Outback
512,Ford,TAURUS
1771,Cadillac,XT5
1286,Lexus,GS
118,Honda,CR-V
2293,Porsche,MACAN
348,Ford,Edge
464,Mercedes-Benz,GL-Class
1047,BMW,3 SERIES
584,Nissan,Sentra
3336,Lexus,NX300
1092,Toyota,Avalon
1427,Mini,Countryman
1290,Mercedes-Benz,GLC-Class
3395,Honda,ACCORD S18
92,Honda,Civic
3903,Audi,Q5 2.0T Q S TRONIC
790,Audi,S5
1240,Lexus,IS
461,Mercedes-Benz,C-CLASS
56,Subaru,Forester
105,Honda,Accord
3972,Audi,Q7 3.0 TFSI PREMIUM PLUS
3301,Honda,CRV 18
1603,Chrysler,Pacifica
1808,BMW,7 SERIES
81,Subaru,Outback
452,Mazda,MAZDA3
452,Mazda,MAZDA3
1134,Dodge,Challenger
1648,BMW,X1
558,Toyota,4Runner
757,Mercedes-Benz,GLE Class
4119,Audi,R852AUTOQ
809,Lexus,RX 350
1513,RAM,PROMASTER 1500
92,Honda,Civic
439,Ford,ESCAPE
1257,Lexus,RC 350
468,Nissan,MURANO
74,Ford,FOCUS
1081,Cadillac,Escalade
50,Subaru,CROSSTREK
914,Lexus,GX 460
81,Subaru,Outback
872,Dodge,Grand Caravan
56,Subaru,Forester
1882,BMW,335XI
836,Cadillac,XTS
721,Jeep,WRANGLER UNLIMITED
613,Ford,EXPLORER
704,Mercedes-Benz,C300W
822,Jeep,COMPASS
806,Toyota,Corolla
3260,Honda,CIVIC ST18
3559,Honda,CLARITY
836,Cadillac,XTS
54,Subaru,Impreza
1871,Cadillac,CTS-V
92,Honda,Civic
118,Honda,CR-V
207,Subaru,Impreza WRX
56,Subaru,Forester
118,Honda,CR-V
118,Honda,CR-V
161,Honda,CIVIC LX
95,Honda,ODYSSEY
3136,Honda,CIVIC HB18
767,Porsche,911
1031,Toyota,Highlander
81,Subaru,Outback
506,Hyundai,SONATA
118,Honda,CR-V
638,Hyundai,Santa Fe
342,Ford,Escape
81,Subaru,Outback
721,Jeep,WRANGLER UNLIMITED
2293,Porsche,MACAN
763,BMW,X5
763,BMW,X5
1499,Land Rover,RANGE ROVER SPORT
302,Ford,F-150
316,Volkswagen,PASSAT
1648,BMW,X1
561,Nissan,Altima
1510,Chevrolet,MALIBU LIMITED
18,Chevrolet,CRUZE
479,Nissan,PATHFINDER
921,Dodge,DURANGO
620,Jeep,GRAND CHEROKEE
957,BMW,3-Series
1855,Ford,TRANSIT VAN
74,Ford,FOCUS
649,Toyota,CAMRY
144,Honda,Pilot
485,Audi,A4
118,Honda,CR-V
921,Dodge,DURANGO
848,Jeep,CHEROKEE
1772,Ford,SUPER DUTY F-550 DRW
3246,Subaru,XV CROSSTREK HYBRID CVT
1951,BMW,528XI
307,Mercedes-Benz,E-Class
4120,Mini,COOPER S FWD
1137,Toyota,Camry Hybrid
957,BMW,3-Series
1069,BMW,X3
234,RAM,1500
54,Subaru,Impreza
311,Mercedes-Benz,S-Class
341,Dodge,Charger
861,Cadillac,CTS
809,Lexus,RX 350
23,Buick,Regal
861,Cadillac,CTS
1223,Lexus,RX350
234,RAM,1500
81,Subaru,Outback
579,Audi,A5
439,Ford,ESCAPE
695,Mercedes-Benz,GLE350
516,Lincoln,MKZ
2551,Mini,Roadster
673,Mini,COUNTRYMAN
669,Toyota,RAV4
1081,Cadillac,Escalade
486,Audi,Q5
1371,Chrysler,300 (3.6L)
447,Acura,MDX
496,Audi,A6
336,Mercedes-Benz,Sprinter
669,Toyota,RAV4
81,Subaru,Outback
1717,BMW,X4
1149,Toyota,Tundra
2356,Mini,COOPER CLUBMAN
118,Honda,CR-V
46,Subaru,FORESTER
105,Honda,Accord
669,Toyota,RAV4
486,Audi,Q5
763,BMW,X5
906,Jeep,Cherokee
1149,Toyota,Tundra
234,RAM,1500
307,Mercedes-Benz,E-Class
1103,RAM,RAM 1500
489,Audi,Q7
705,Toyota,HIGHLANDER
1003,Toyota,Sequoia
815,Cadillac,ATS
3350,BMW,530XI
2204,Porsche,Cayenne
809,Lexus,RX 350
489,Audi,Q7
496,Audi,A6
56,Subaru,Forester
81,Subaru,Outback
2291,Subaru,Crosstrek
2291,Subaru,Crosstrek
479,Nissan,PATHFINDER
1069,BMW,X3
483,Nissan,SENTRA
81,Subaru,Outback
35,Buick,Enclave
763,BMW,X5
815,Cadillac,ATS
4121,Ford,F-150 LARIAT
4122,Jaguar,XE PREMIUM
85,Subaru,XV Crosstrek
884,Jeep,Patriot
1069,BMW,X3
3051,Lexus,LS
486,Audi,Q5
768,Chrysler,Town & Country
809,Lexus,RX 350
621,Cadillac,SRX
758,Toyota,SIENNA
65,Subaru,IMPREZA WAGON
222,Nissan,ALTIMA
1600,Honda,Accord Hybrid
118,Honda,CR-V
495,Audi,S7
439,Ford,ESCAPE
118,Honda,CR-V
296,Mercedes-Benz,C250
83,Subaru,WRX
92,Honda,Civic
56,Subaru,Forester
54,Subaru,Impreza
775,Nissan,Murano
59,Subaru,Legacy
105,Honda,Accord
54,Subaru,Impreza
292,Mercedes-Benz,C-Class
1102,RAM,1500 (5.7L)
655,Kia,SORENTO
471,Nissan,VERSA
696,Nissan,Rogue
234,RAM,1500
1069,BMW,X3
1722,Mercedes-Benz,117344
1271,Lexus,HS 250h
3538,BMW,F10 5 SERIES
49,Subaru,OUTBACK
558,Toyota,4Runner
73,Subaru,IMPREZA SEDAN
54,Subaru,Impreza
118,Honda,CR-V
292,Mercedes-Benz,C-Class
50,Subaru,CROSSTREK
85,Subaru,XV Crosstrek
81,Subaru,Outback
3354,Subaru,XV CROSSTREK 2.0I PRM 5MT
1149,Toyota,Tundra
763,BMW,X5
1240,Lexus,IS
1968,BMW,2 SERIES
1222,Lexus,IS200T
471,Nissan,VERSA
561,Nissan,Altima
3181,Ford,F350 PU
81,Subaru,Outback
92,Honda,Civic
81,Subaru,Outback
561,Nissan,Altima
809,Lexus,RX 350
4123,Mercedes-Benz,E CLASS SEDAN 4D E350 V6
1045,Mini,Cooper
486,Audi,Q5
763,BMW,X5
56,Subaru,Forester
59,Subaru,Legacy
74,Ford,FOCUS
56,Subaru,Forester
81,Subaru,Outback
705,Toyota,HIGHLANDER
59,Subaru,Legacy
749,Lincoln,MKT
846,Dodge,AVENGER
4124,Audi,A5 COUP 2.0 TFSI PRES S T
54,Subaru,Impreza
489,Audi,Q7
673,Mini,COUNTRYMAN
636,RAM,3500
516,Lincoln,MKZ
302,Ford,F-150
526,Dodge,JOURNEY
3867,Subaru,ASCENT
1766,Ford,SUPER DUTY F-350 SRW
568,Nissan,Versa
54,Subaru,Impreza
81,Subaru,Outback
81,Subaru,Outback
81,Subaru,Outback
81,Subaru,Outback
105,Honda,Accord
2291,Subaru,Crosstrek
161,Honda,CIVIC LX
481,Hyundai,TUCSON
3170,BMW,328CXI
105,Honda,Accord
439,Ford,ESCAPE
81,Subaru,Outback
836,Cadillac,XTS
307,Mercedes-Benz,E-Class
696,Nissan,Rogue
1035,Mercedes-Benz,GLE
4125,Hyundai,SONATA LTD 2.0
343,Ford,Explorer
40,GMC,Sierra 1500
455,Chevrolet,Cruze
2291,Subaru,Crosstrek
696,Nissan,Rogue
547,Mercedes-Benz,C300W4
1701,Mini,COOPER
1193,Lexus,ES 350
222,Nissan,ALTIMA
81,Subaru,Outback
507,Ford,FIESTA
763,BMW,X5
89,Honda,Odyssey
722,Chrysler,200
105,Honda,Accord
554,Porsche,CAYMAN
105,Honda,Accord
53,Subaru,IMPREZA
50,Subaru,CROSSTREK
81,Subaru,Outback
81,Subaru,Outback
29,Chevrolet,SILVERADO 1500
50,Subaru,CROSSTREK
492,Honda,CIVIC SEDAN
1035,Mercedes-Benz,GLE
2075,Lexus,GS350F NAV
590,Audi,A3
4126,Toyota,HIGHLANDER LTD PLT
1610,Chrysler,PACIFICA
144,Honda,Pilot
234,RAM,1500
1240,Lexus,IS
118,Honda,CR-V
3852,Honda,ODYSSEY 19
81,Subaru,Outback
49,Subaru,OUTBACK
89,Honda,Odyssey
3917,Honda,CIVIC SI SEDAN
328,Honda,HR-V
118,Honda,CR-V
4127,Honda,CIVIC SI COUPE
144,Honda,Pilot
89,Honda,Odyssey
118,Honda,CR-V
492,Honda,CIVIC SEDAN
118,Honda,CR-V
1193,Lexus,ES 350
697,Audi,Q3
328,Honda,HR-V
918,Dodge,Durango
1612,Ford,TRANSIT CARGO VAN
906,Jeep,Cherokee
1231,Lexus,IS 350
610,Nissan,Pathfinder
620,Jeep,GRAND CHEROKEE
19,GMC,Terrain
1648,BMW,X1
3227,BMW,328IX
284,Mercedes-Benz,GL450
613,Ford,EXPLORER
763,BMW,X5
56,Subaru,Forester
1069,BMW,X3
666,Nissan,Frontier
856,Jeep,Wrangler
934,Jeep,Grand Cherokee
3704,Chevrolet,Trax
934,Jeep,Grand Cherokee
620,Jeep,GRAND CHEROKEE
849,Dodge,CHALLENGER
195,Nissan,JUKE
1,Buick,ENCLAVE
21,Chevrolet,SONIC
302,Ford,F-150
620,Jeep,GRAND CHEROKEE
2428,Mini,CONVERTIBLE
1771,Cadillac,XT5
311,Mercedes-Benz,S-Class
486,Audi,Q5
561,Nissan,Altima
1771,Cadillac,XT5
89,Honda,Odyssey
81,Subaru,Outback
767,Porsche,911
1069,BMW,X3
3125,Subaru,LEGACY 3.6R LIMITED CVT
1188,Mercedes-Benz,GLE-Class
1037,Volkswagen,Jetta
489,Audi,Q7
758,Toyota,SIENNA
809,Lexus,RX 350
1069,BMW,X3
1341,Lexus,NX 200t
491,Honda,ACCORD SEDAN
957,BMW,3-Series
943,Cadillac,ESCALADE
1425,Mercedes-Benz,GLS450W4
56,Subaru,Forester
1125,Dodge,Journey
118,Honda,CR-V
105,Honda,Accord
3145,Subaru,FORESTER 2.5I PREMIUM CVT
16,Chevrolet,EQUINOX
1354,Lexus,RC F
2291,Subaru,Crosstrek
484,Lincoln,MKX
957,BMW,3-Series
590,Audi,A3
4128,Cadillac,CADILLAC HEARSE
837,Toyota,Camry
1014,Ford,MUSTANG
3184,Subaru,CROSSTREK 2.0I PREM
71,Subaru,FORESTER 2.0XT
3362,Subaru,FORESTER 2.5I TOUR
132,Honda,Fit
775,Nissan,Murano
5,GMC,ACADIA
296,Mercedes-Benz,C250
442,Mercedes-Benz,GLK-CLASS
697,Audi,Q3
56,Subaru,Forester
2016,Lexus,RX
1223,Lexus,RX350
4129,Subaru,Ascent
484,Lincoln,MKX
81,Subaru,Outback
516,Lincoln,MKZ
2154,Land Rover,RANGE ROVER EVOQUE
1031,Toyota,Highlander
506,Hyundai,SONATA
81,Subaru,Outback
763,BMW,X5
900,Chrysler,300
825,Mitsubishi,Lancer
56,Subaru,Forester
81,Subaru,Outback
1125,Dodge,Journey
118,Honda,CR-V
56,Subaru,Forester
81,Subaru,Outback
256,Chevrolet,Malibu
496,Audi,A6
1257,Lexus,RC 350
1081,Cadillac,Escalade
2291,Subaru,Crosstrek
918,Dodge,Durango
621,Cadillac,SRX
850,Jeep,PATRIOT
56,Subaru,Forester
92,Honda,Civic
439,Ford,ESCAPE
81,Subaru,Outback
3502,Honda,ACCORD 1.5T
4130,RAM,1500 LARAMIE
815,Cadillac,ATS
54,Subaru,Impreza
568,Nissan,Versa
809,Lexus,RX 350
120,Honda,ACCORD SPORT
155,Honda,Ridgeline
2619,Porsche,CAYENNE DIESEL
914,Lexus,GX 460
815,Cadillac,ATS
59,Subaru,Legacy
1771,Cadillac,XT5
486,Audi,Q5
483,Nissan,SENTRA
256,Chevrolet,Malibu
105,Honda,Accord
848,Jeep,CHEROKEE
809,Lexus,RX 350
984,BMW,5-Series
1103,RAM,RAM 1500
2291,Subaru,Crosstrek
837,Toyota,Camry
809,Lexus,RX 350
105,Honda,Accord
54,Subaru,Impreza
81,Subaru,Outback
1771,Cadillac,XT5
669,Toyota,RAV4
56,Subaru,Forester
486,Audi,Q5
105,Honda,Accord
1200,Toyota,Prius
2351,Mini,COOPER HT
2325,Toyota,CAMRY SE
957,BMW,3-Series
3867,Subaru,ASCENT
2291,Subaru,Crosstrek
56,Subaru,Forester
3852,Honda,ODYSSEY 19
118,Honda,CR-V
763,BMW,X5
847,RAM,2500
234,RAM,1500
70,Subaru,OUTBACK 2.5I LTD
92,Honda,Civic
81,Subaru,Outback
2915,Honda,CRV 17
234,RAM,1500
1208,Lexus,GS350
234,RAM,1500
3181,Ford,F350 PU
1702,Mini,COOPER S
234,RAM,1500
234,RAM,1500
4131,Chevrolet,CITY EXPRESS
2426,Lexus,IS350F NAV
118,Honda,CR-V
486,Audi,Q5
118,Honda,CR-V
506,Hyundai,SONATA
144,Honda,Pilot
1603,Chrysler,Pacifica
42,Chevrolet,Traverse
763,BMW,X5
3956,Audi,Q5 2.0T
56,Subaru,Forester
486,Audi,Q5
132,Honda,Fit
250,Ford,EDGE
61,Subaru,IMPREZA 2.0I
60,Subaru,OUTBACK 2.5I PREM
1323,Jeep,Compass
47,Subaru,OUTBACK 2.5I
621,Cadillac,SRX
2219,BMW,340XI
915,Chevrolet,Sonic
348,Ford,Edge
118,Honda,CR-V
809,Lexus,RX 350
234,RAM,1500
696,Nissan,Rogue
847,RAM,2500
92,Honda,Civic
561,Nissan,Altima
59,Subaru,Legacy
486,Audi,Q5
56,Subaru,Forester
1717,BMW,X4
486,Audi,Q5
2209,Toyota,Prius c
1182,Mazda,MAZDA2
1047,BMW,3 SERIES
2348,Lexus,NX 300h
669,Toyota,RAV4
118,Honda,CR-V
2914,Honda,ODYSSEY 18
621,Cadillac,SRX
105,Honda,Accord
81,Subaru,Outback
294,Mercedes-Benz,M-Class
132,Honda,Fit
439,Ford,ESCAPE
294,Mercedes-Benz,M-Class
984,BMW,5-Series
2291,Subaru,Crosstrek
92,Honda,Civic
1252,Lexus,NX200T
59,Subaru,Legacy
425,Ford,FUSION
1400,Chevrolet,Cruze Limited
144,Honda,Pilot
763,BMW,X5
4129,Subaru,Ascent
1600,Honda,Accord Hybrid
92,Honda,Civic
118,Honda,CR-V
872,Dodge,Grand Caravan
144,Honda,Pilot
49,Subaru,OUTBACK
118,Honda,CR-V
92,Honda,Civic
29,Chevrolet,SILVERADO 1500
16,Chevrolet,EQUINOX
989,Kia,RIO
677,Audi,S4
81,Subaru,Outback
246,Honda,Crosstour
995,Mercedes-Benz,GLC
174,Honda,CRV EX
85,Subaru,XV Crosstrek
56,Subaru,Forester
89,Honda,Odyssey
288,Mercedes-Benz,CLA250
174,Honda,CRV EX
44,Subaru,XV CROSSTREK
59,Subaru,Legacy
1495,BMW,1-Series
105,Honda,Accord
302,Ford,F-150
425,Ford,FUSION
1983,Porsche,Macan
758,Toyota,SIENNA
234,RAM,1500
934,Jeep,Grand Cherokee
676,Lincoln,MKC
342,Ford,Escape
666,Nissan,Frontier
343,Ford,Explorer
689,Hyundai,Elantra
25,Chevrolet,TRAVERSE
445,Toyota,Venza
486,Audi,Q5
579,Audi,A5
486,Audi,Q5
695,Mercedes-Benz,GLE350
918,Dodge,Durango
1702,Mini,COOPER S
54,Subaru,Impreza
2328,Audi,A4 ALLROAD
1069,BMW,X3
809,Lexus,RX 350
89,Honda,Odyssey
439,Ford,ESCAPE
3044,Porsche,718 CAYMAN
558,Toyota,4Runner
705,Toyota,HIGHLANDER
944,Chevrolet,Silverado 1500
484,Lincoln,MKX
99,Honda,INSIGHT
2196,Jaguar,XE
1149,Toyota,Tundra
809,Lexus,RX 350
65,Subaru,IMPREZA WAGON
489,Audi,Q7
815,Cadillac,ATS
132,Honda,Fit
292,Mercedes-Benz,C-Class
29,Chevrolet,SILVERADO 1500
24,Chevrolet,TAHOE
809,Lexus,RX 350
1069,BMW,X3
83,Subaru,WRX
2082,BMW,4-Series Gran Coupe
26,Chevrolet,Equinox
579,Audi,A5
434,Mercedes-Benz,GLA250
1501,Porsche,CAYENNE
486,Audi,Q5
468,Nissan,MURANO
50,Subaru,CROSSTREK
54,Subaru,Impreza
1260,Lincoln,NAVIGATOR
59,Subaru,Legacy
3814,Buick,Cascada
2291,Subaru,Crosstrek
861,Cadillac,CTS
234,RAM,1500
12,Chevrolet,MALIBU
1828,Hyundai,Elantra GT
3204,BMW,328IX NAV
526,Dodge,JOURNEY
81,Subaru,Outback
984,BMW,5-Series
1286,Lexus,GS
118,Honda,CR-V
234,RAM,1500
54,Subaru,Impreza
81,Subaru,Outback
1440,Chevrolet,Impala Limited
1479,BMW,5 SERIES
90,Honda,ODYSSEY EXL
763,BMW,X5
2348,Lexus,NX 300h
2730,Mercedes-Benz,GLS-Class
92,Honda,Civic
547,Mercedes-Benz,C300W4
307,Mercedes-Benz,E-Class
1290,Mercedes-Benz,GLC-Class
81,Subaru,Outback
944,Chevrolet,Silverado 1500
144,Honda,Pilot
46,Subaru,FORESTER
105,Honda,Accord
54,Subaru,Impreza
118,Honda,CR-V
1977,Toyota,TUNDRA 4WD
2291,Subaru,Crosstrek
74,Ford,FOCUS
234,RAM,1500
46,Subaru,FORESTER
4132,BMW,M4 CV
479,Nissan,PATHFINDER
705,Toyota,HIGHLANDER
479,Nissan,PATHFINDER
815,Cadillac,ATS
763,BMW,X5
613,Ford,EXPLORER
83,Subaru,WRX
81,Subaru,Outback
92,Honda,Civic
49,Subaru,OUTBACK
741,Toyota,VENZA
92,Honda,Civic
2672,BMW,335XI SA
4129,Subaru,Ascent
341,Dodge,Charger
1341,Lexus,NX 200t
144,Honda,Pilot
763,BMW,X5
2956,Honda,CRV 13
54,Subaru,Impreza
81,Subaru,Outback
915,Chevrolet,Sonic
59,Subaru,Legacy
489,Audi,Q7
59,Subaru,Legacy
234,RAM,1500
3581,Land Rover,Range Rover Velar
135,Subaru,BRZ
81,Subaru,Outback
92,Honda,Civic
53,Subaru,IMPREZA
105,Honda,Accord
721,Jeep,WRANGLER UNLIMITED
1585,Mini,COOPER HARDTOP
118,Honda,CR-V
302,Ford,F-150
92,Honda,Civic
1188,Mercedes-Benz,GLE-Class
20,Buick,ENCORE
2291,Subaru,Crosstrek
292,Mercedes-Benz,C-Class
49,Subaru,OUTBACK
49,Subaru,OUTBACK
56,Subaru,Forester
3111,Subaru,OUTBACK 2.5I LIMITED CVT
984,BMW,5-Series
49,Subaru,OUTBACK
1991,Cadillac,SRX UTILITY 4D PERFORMANC
118,Honda,CR-V
59,Subaru,Legacy
49,Subaru,OUTBACK
1069,BMW,X3
54,Subaru,Impreza
105,Honda,Accord
4133,Ford,E250 VAN
1069,BMW,X3
1069,BMW,X3
92,Honda,Civic
256,Chevrolet,Malibu
2088,Chevrolet,AVALANCHE
837,Toyota,Camry
712,Hyundai,Sonata
1498,Ford,C-Max Hybrid
302,Ford,F-150
4134,BMW,228IX CONVERTIBLE
234,RAM,1500
81,Subaru,Outback
1214,Lexus,CT 200h
81,Subaru,Outback
861,Cadillac,CTS
3573,Honda,CLARITY 18
845,Honda,ACCORD TOURING
485,Audi,A4
1479,BMW,5 SERIES
118,Honda,CR-V
2204,Porsche,Cayenne
1014,Ford,MUSTANG
2163,Hyundai,G80
637,Mercedes-Benz,E350W
144,Honda,Pilot
92,Honda,Civic
2051,Honda,CIVIC HATCHBACK
1290,Mercedes-Benz,GLC-Class
92,Honda,Civic
1682,Toyota,Yaris
1003,Toyota,Sequoia
590,Audi,A3
515,Honda,CIVIC CPE
809,Lexus,RX 350
355,Ford,Flex
4135,Porsche,GT3
4136,Land Rover,RR VELAR SE
56,Subaru,Forester
258,Honda,CIVIC EXL
144,Honda,Pilot
809,Lexus,RX 350
354,Ford,Fiesta
489,Audi,Q7
222,Nissan,ALTIMA
1,Buick,ENCLAVE
118,Honda,CR-V
105,Honda,Accord
92,Honda,Civic
1149,Toyota,Tundra
799,Dodge,Avenger
568,Nissan,Versa
613,Ford,EXPLORER
81,Subaru,Outback
809,Lexus,RX 350
1149,Toyota,Tundra
92,Honda,Civic
3428,Subaru,BRZ 2.0 LIMITED 6MT
81,Subaru,Outback
105,Honda,Accord
485,Audi,A4
7,GMC,SIERRA 1500
290,Mercedes-Benz,C300
92,Honda,Civic
34,GMC,CANYON
2291,Subaru,Crosstrek
1214,Lexus,CT 200h
50,Subaru,CROSSTREK
425,Ford,FUSION
50,Subaru,CROSSTREK
54,Subaru,Impreza
507,Ford,FIESTA
16,Chevrolet,EQUINOX
81,Subaru,Outback
99,Honda,INSIGHT
531,Nissan,MAXIMA
105,Honda,Accord
92,Honda,Civic
92,Honda,Civic
332,Mercedes-Benz,ML550
92,Honda,Civic
16,Chevrolet,EQUINOX
412,Mercedes-Benz,CLA250C
705,Toyota,HIGHLANDER
81,Subaru,Outback
452,Mazda,MAZDA3
161,Honda,CIVIC LX
92,Honda,Civic
1479,BMW,5 SERIES
638,Hyundai,Santa Fe
806,Toyota,Corolla
822,Jeep,COMPASS
1760,Ford,Ranger
848,Jeep,CHEROKEE
234,RAM,1500
5,GMC,ACADIA
2200,Porsche,BOXSTER
3075,Toyota,PRIUS PRIME
848,Jeep,CHEROKEE
488,Mazda,CX-5
455,Chevrolet,Cruze
50,Subaru,CROSSTREK
1390,Mini,HARDTOP
3693,Cadillac,ESV
1125,Dodge,Journey
1052,Smart,Fortwo
763,BMW,X5
1193,Lexus,ES 350
234,RAM,1500
722,Chrysler,200
144,Honda,Pilot
516,Lincoln,MKZ
999,BMW,4 SERIES
1603,Chrysler,Pacifica
957,BMW,3-Series
489,Audi,Q7
1753,BMW,740LI
815,Cadillac,ATS
767,Porsche,911
885,Chevrolet,CAPTIVA SPORT FLEET
4,GMC,Acadia
884,Jeep,Patriot
143,Honda,CIVIC EX
3336,Lexus,NX300
46,Subaru,FORESTER
234,RAM,1500
809,Lexus,RX 350
81,Subaru,Outback
1193,Lexus,ES 350
1611,Ford,SUPER DUTY F-250 SRW
848,Jeep,CHEROKEE
4137,Mitsubishi,GALANT
696,Nissan,Rogue
92,Honda,Civic
621,Cadillac,SRX
439,Ford,ESCAPE
4138,Lexus,GS350 F/ NAV
1381,Mercedes-Benz,CLS
2027,Kia,OPTIMA HYBRID
84,Honda,PILOT
81,Subaru,Outback
89,Honda,Odyssey
74,Ford,FOCUS
234,RAM,1500
302,Ford,F-150
92,Honda,Civic
620,Jeep,GRAND CHEROKEE
55,Nissan,ROGUE
1730,Hyundai,Genesis
144,Honda,Pilot
328,Honda,HR-V
105,Honda,Accord
56,Subaru,Forester
234,RAM,1500
722,Chrysler,200
455,Chevrolet,Cruze
496,Audi,A6
340,Ford,Focus
54,Subaru,Impreza
118,Honda,CR-V
957,BMW,3-Series
685,Kia,Soul
132,Honda,Fit
53,Subaru,IMPREZA
455,Chevrolet,Cruze
2915,Honda,CRV 17
561,Nissan,Altima
105,Honda,Accord
1648,BMW,X1
2142,BMW,328XI
105,Honda,Accord
54,Subaru,Impreza
118,Honda,CR-V
111,Honda,ACCORD LX
561,Nissan,Altima
848,Jeep,CHEROKEE
775,Nissan,Murano
92,Honda,Civic
1603,Chrysler,Pacifica
847,RAM,2500
620,Jeep,GRAND CHEROKEE
85,Subaru,XV Crosstrek
144,Honda,Pilot
809,Lexus,RX 350
118,Honda,CR-V
7,GMC,SIERRA 1500
144,Honda,Pilot
81,Subaru,Outback
1771,Cadillac,XT5
152,Honda,RIDGELINE
